path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_IC50(nM),ligand_EC50,ligand_Activation at 3 uM,ligand_Activation at 3 uM (confirmatory_assay_AID_651783.csv)
"['O=C1C[C@H]2C(=O)C[C@@H]3C(=O)C[C@H]1C32', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'NC1CC(CF)C1'), 'O=C1C[C@@H]2C(NC3CC(CF)C3)C[C@H]3C(=O)C[C@H]1C23', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'CC1(c2ccc(Br)cc2)CNC1'), 'CC1(c2ccc(N(C3CC(CF)C3)C3C[C@H]4C(=O)C[C@@H]5C(=O)C[C@H]3C54)cc2)CNC1']",CC1(c2ccc(N(C3CC(CF)C3)C3C[C@H]4C(=O)C[C@@H]5C(=O)C[C@H]3C54)cc2)CNC1,8.585370063781738,9.600000381469728,0.8094338774681091,0.9880846738815308,2,2,123,0.2077922077922078,CNC(=O)CN(c1ccc(C23CC4CC(CC(C4)C2)C3)cc1)S(C)(=O)=O,,,12.34,
"['O=C(O)c1ccc2c(c1)C=CCO2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC[C@@H]1O'), 'O[C@H]1CC[C@@H]1NCc1ccc2c(c1)C=CCO2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@H]1c2ccc(Br)cc2C[C@H]1F'), 'N[C@H]1c2ccc(N(Cc3ccc4c(c3)C=CCO4)[C@H]3CC[C@@H]3O)cc2C[C@H]1F']",N[C@H]1c2ccc(N(Cc3ccc4c(c3)C=CCO4)[C@H]3CC[C@@H]3O)cc2C[C@H]1F,8.585299491882324,9.300000190734863,0.852206826210022,1.0,2,2,138,0.22580645161290322,O=C(CN(C(=O)C1CSC(=O)C1)c1ccc(F)cc1)NCc1ccc2c(c1)OCO2,,,13.65,
"['O=C(O)c1cccc2c1OCC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CC12CC2'), 'c1cc2c(c(CN[C@@H]3CC34CC4)c1)OCC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'CC1(c2ccc(Br)cc2)CNC1'), 'CC1(c2ccc(N(Cc3cccc4c3OCC4)[C@@H]3CC34CC4)cc2)CNC1']",CC1(c2ccc(N(Cc3cccc4c3OCC4)[C@@H]3CC34CC4)cc2)CNC1,8.585247993469238,9.199999809265137,0.8708233833312988,1.0,2,2,206,0.23170731707317074,CC1CC(C)(C)NC(=S)N1CCC(=O)N1CCc2ccccc2C1,,,10.22,
"['O=C(O)c1cccc2c1CCO2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC12CC2'), 'c1cc(CN[C@H]2CC23CC3)c2c(c1)OCC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'CC1(c2ccc(Br)cc2)CNC1'), 'CC1(c2ccc(N(Cc3cccc4c3CCO4)[C@H]3CC34CC4)cc2)CNC1']",CC1(c2ccc(N(Cc3cccc4c3CCO4)[C@H]3CC34CC4)cc2)CNC1,8.585247993469238,9.199999809265137,0.8708233833312988,1.0,2,2,131,0.23880597014925373,c1ccc2c(c1)OCCc1c-2[nH]c2ccccc12,,,18.4,
"['O=C(O)c1ccc2c(c1)C(=O)CC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CC[C@@H](O)[C@@H]1O'), 'O=C1CCc2ccc(CN[C@@H]3CC[C@@H](O)[C@@H]3O)cc21', ('[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]).[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1Cc2cccnc2C1'), 'O=C1CCc2ccc(CN(C3Cc4cccnc4C3)[C@@H]3CC[C@@H](O)[C@@H]3O)cc21']",O=C1CCc2ccc(CN(C3Cc4cccnc4C3)[C@@H]3CC[C@@H](O)[C@@H]3O)cc21,8.584518432617188,9.300000190734863,0.8520517349243164,1.0,2,2,107,0.2602739726027397,O=C1c2cccnc2C(O)N1Cc1ccc(F)cc1,,,17.21,
"['O=C1CCCc2cc(F)ccc21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'CC(N)O'), 'CC(O)Nc1ccc2c(c1)CCCC2=O', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CC(C(=O)O)c2cccc(F)c21'), 'CC(O)N(CC1CC(=O)c2c(F)cccc21)c1ccc2c(c1)CCCC2=O']",CC(O)N(CC1CC(=O)c2c(F)cccc21)c1ccc2c(c1)CCCC2=O,8.584403038024902,9.399999618530272,0.8339970111846924,1.0,2,2,81,0.2876712328767123,CC(O)CN(CC(C)O)c1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,,,92.89,
"['O=C(O)c1cc(Cl)cc2c1OCC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC12CC3CC1C2C3'), 'Clc1cc2c(c(CNC34CC5CC3C4C5)c1)OCC2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1cc2c(c(CNC34CC5CC3C4C5)c1)OCC2', ('[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]).[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1Cc2cccnc2C1'), 'Oc1cc2c(c(CN(C3Cc4cccnc4C3)C34CC5CC3C4C5)c1)OCC2']",Oc1cc2c(c(CN(C3Cc4cccnc4C3)C34CC5CC3C4C5)c1)OCC2,8.584362030029297,9.100000381469728,0.8898836970329285,1.0,3,2,52,0.24675324675324675,N/C(=N\OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccn1,,,27.79,
"['O=Cc1ccc2c(c1)CCC21OCCO1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CC1(F)F'), 'FC1(F)C[C@@H]1NCc1ccc2c(c1)CCC21OCCO1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@H]1CNCc2ccc(Br)cc21'), 'C[C@H]1CNCc2ccc(N(Cc3ccc4c(c3)CCC43OCCO3)[C@H]3CC3(F)F)cc21']",C[C@H]1CNCc2ccc(N(Cc3ccc4c(c3)CCC43OCCO3)[C@H]3CC3(F)F)cc21,8.584346771240234,9.699999809265137,0.7831970453262329,1.0,2,2,4,0.2125,CC1CC2(CCCC2)NCc2cc([N+](=O)[O-])ccc21,,,10.18,
"['O=Cc1ccc2c(c1)CCC21OCCO1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CC1(F)F'), 'FC1(F)C[C@@H]1NCc1ccc2c(c1)CCC21OCCO1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@H]1CNCc2cc(Br)ccc21'), 'C[C@H]1CNCc2cc(N(Cc3ccc4c(c3)CCC43OCCO3)[C@H]3CC3(F)F)ccc21']",C[C@H]1CNCc2cc(N(Cc3ccc4c(c3)CCC43OCCO3)[C@H]3CC3(F)F)ccc21,8.584346771240234,9.699999809265137,0.7831970453262329,1.0,2,2,4,0.24358974358974358,CC1CC2(CCCC2)NCc2cc([N+](=O)[O-])ccc21,,,10.18,
"['O=C1C=C2C[C@H](C(=O)O)C[C@H]2CC1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CC12CC2'), 'O=C1C=C2C[C@H](CN[C@@H]3CC34CC4)C[C@H]2CC1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Fc1cc2c(cc1Br)CNC2'), 'O=C1C=C2C[C@H](CN(c3cc4c(cc3F)CNC4)[C@@H]3CC34CC4)C[C@H]2CC1']",O=C1C=C2C[C@H](CN(c3cc4c(cc3F)CNC4)[C@@H]3CC34CC4)C[C@H]2CC1,8.584113121032715,9.199999809265137,0.8705931305885315,1.0,2,2,233,0.21518987341772153,CCC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,,,26.13,
"['O=C1CCc2ccc(O)cc2C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@H]1CC1(F)F'), 'Oc1ccc2c(c1)CC(N[C@H]1CC1(F)F)CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@H]1c2ccc(Br)cc2C[C@H]1F'), 'N[C@H]1c2ccc(N(C3CCc4ccc(O)cc4C3)[C@H]3CC3(F)F)cc2C[C@H]1F']",N[C@H]1c2ccc(N(C3CCc4ccc(O)cc4C3)[C@H]3CC3(F)F)cc2C[C@H]1F,8.583757400512695,9.399999618530272,0.8338715434074402,1.0,2,2,0,0.2702702702702703,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,,,12.29,
"['O=C(O)c1ccc2c(c1)C=CCO2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC12COCC(C1)C2'), 'C1=Cc2cc(CNC34COCC(C3)C4)ccc2OC1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@@H]1COc2cc(Br)cc(F)c21'), 'N[C@@H]1COc2cc(N(Cc3ccc4c(c3)C=CCO4)C34COCC(C3)C4)cc(F)c21']",N[C@@H]1COc2cc(N(Cc3ccc4c(c3)C=CCO4)C34COCC(C3)C4)cc(F)c21,8.583755493164062,9.399999618530272,0.8338712453842163,1.0,2,2,138,0.20238095238095238,CCN(C(=O)c1ccc2c(c1)OCO2)C12CC3CC(CC(C3)C1)C2,,,9.95,
"['O=C(O)[C@@H]1Cc2c(Cl)cccc21', ('[c:1]-[Cl] >> [c:1]-[C]#N', None), 'N#Cc1cccc2c1C[C@H]2C(=O)O', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CC1(F)F'), 'N#Cc1cccc2c1C[C@H]2CN[C@@H]1CC1(F)F', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Fc1cc2c(cc1Br)CNC2'), 'N#Cc1cccc2c1C[C@H]2CN(c1cc2c(cc1F)CNC2)[C@@H]1CC1(F)F']",N#Cc1cccc2c1C[C@H]2CN(c1cc2c(cc1F)CNC2)[C@@H]1CC1(F)F,8.583629608154297,9.100000381469728,0.8897318243980408,1.0,3,2,149,0.2318840579710145,N#Cc1cc(F)c(N2CCNCC2)cc1Cl,,,15.03,
"['Oc1ccc2c(c1)[C@@H]1OCCN[C@H]1CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[I] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@H](N)c1cccc(I)c1'), 'C[C@H](N)c1cccc(N2CCO[C@H]3c4cc(O)ccc4CC[C@@H]32)c1']",C[C@H](N)c1cccc(N2CCO[C@H]3c4cc(O)ccc4CC[C@@H]32)c1,8.583450317382812,9.100000381469728,0.8896945714950562,1.0,1,1,6,0.2535211267605634,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,14.86,
"['O=C1CCCc2cc(F)ccc21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'N[C@H]1C[C@H]1F'), 'O=C1CCCc2cc(N[C@H]3C[C@H]3F)ccc21', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@H]1NCCc2ccccc21'), 'O=C1CCCc2cc(N(C[C@H]3NCCc4ccccc43)[C@H]3C[C@H]3F)ccc21']",O=C1CCCc2cc(N(C[C@H]3NCCc4ccccc43)[C@H]3C[C@H]3F)ccc21,8.583413124084473,9.100000381469728,0.8896869421005249,1.0,2,2,296,0.3484848484848485,O=C(CC1NCCc2ccccc21)Nc1ccccc1,,,10.43,
"['OCc1cc(Br)cc2c1OCC2', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh2:1] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'NC12CC3CC1C2C3'), 'OCc1cc(NC23CC4CC2C3C4)cc2c1OCC2', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1=Cc2ccccc21'), 'OCc1cc(N(CC2=Cc3ccccc32)C23CC4CC2C3C4)cc2c1OCC2']",OCc1cc(N(CC2=Cc3ccccc32)C23CC4CC2C3C4)cc2c1OCC2,8.583394050598145,9.300000190734863,0.8518285155296326,1.0,2,2,27,0.2361111111111111,O=C(Nc1ccccc1-c1ccccc1)C12CC3CC(CC(C3)C1)C2,,,12.09,
"['O=C(O)c1cc2ccccc2nc1Cl', ('[c:1]-[Cl] >> [c:1]-[Nh2]', None), 'Nc1nc2ccccc2cc1C(=O)O', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CC1(F)F'), 'Nc1nc2ccccc2cc1CN[C@@H]1CC1(F)F', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1C[C@@H]2CC[C@H]12'), 'Nc1nc2ccccc2cc1CN(CC1C[C@@H]2CC[C@H]12)[C@@H]1CC1(F)F']",Nc1nc2ccccc2cc1CN(CC1C[C@@H]2CC[C@H]12)[C@@H]1CC1(F)F,8.583197593688965,9.100000381469728,0.8896423578262329,1.0,3,2,283,0.2727272727272727,COc1ccc(-c2cc3ccccc3nc2N)cc1OC,,,10.3,
"['O=C(O)c1cc(Br)cc2c1CCC2=O', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh2:1] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'N[C@H]1CCC1(F)F'), 'O=C(O)c1cc(N[C@H]2CCC2(F)F)cc2c1CCC2=O', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1=Cc2ccccc21'), 'O=C(O)c1cc(N(CC2=Cc3ccccc32)[C@H]2CCC2(F)F)cc2c1CCC2=O']",O=C(O)c1cc(N(CC2=Cc3ccccc32)[C@H]2CCC2(F)F)cc2c1CCC2=O,8.582610130310059,9.600000381469728,0.7992751002311707,1.0,2,2,310,0.24096385542168675,CC1CCC2(CC1)NC(=O)N(CC(=O)Nc1ccccc1-c1ccccc1)C2=O,,,10.75,
"['O=Cc1ccc2c(c1)CCC21OCCO1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'NC1C(=O)Nc2c(Cl)cccc21'), 'O=C1Nc2c(Cl)cccc2C1NCc1ccc2c(c1)CCC21OCCO1']",O=C1Nc2c(Cl)cccc2C1NCc1ccc2c(c1)CCC21OCCO1,8.58212947845459,9.199999809265137,0.8701907396316528,1.0,1,1,311,0.2916666666666667,O=C1C=C(NCc2ccc(Cl)c(Cl)c2)C2(CCCCC2)O1,,,22.45,
"['O=C(O)c1cccc2c1C=CC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC1(F)F'), 'FC1(F)C[C@@H]1NCc1cccc2c1C=CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'NC1CCc2cc(Br)ccc21'), 'NC1CCc2cc(N(Cc3cccc4c3C=CC4)[C@H]3CC3(F)F)ccc21']",NC1CCc2cc(N(Cc3cccc4c3C=CC4)[C@H]3CC3(F)F)ccc21,8.582022666931152,9.199999809265137,0.8701691627502441,1.0,2,2,53,0.23943661971830985,CN(N=O)c1ccc(CC2CCc3ccccc32)cc1,,,11.21,
"['O=C1CCCc2cc(F)ccc21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'N[C@H]1CC[C@@H]1O'), 'O=C1CCCc2cc(N[C@H]3CC[C@@H]3O)ccc21', ('[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]).[Ch:2]([#6:3])=[O] >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'Cc1cc(F)cc(C=O)c1F'), 'Cc1cc(F)cc(CN(c2ccc3c(c2)CCCC3=O)[C@H]2CC[C@@H]2O)c1F']",Cc1cc(F)cc(CN(c2ccc3c(c2)CCCC3=O)[C@H]2CC[C@@H]2O)c1F,8.581562995910645,9.199999809265137,0.8700760006904602,1.0,2,2,28,0.25675675675675674,CCOC(=O)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,,,13.74,
"['O=C(O)[C@@H]1Cc2c(Cl)cccc21', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'O=C(O)[C@@H]1Cc2c(O)cccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CC1(F)F'), 'Oc1cccc2c1C[C@H]2CN[C@@H]1CC1(F)F', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'FC1(F)OC(F)(F)c2cc(Br)ccc21'), 'Oc1cccc2c1C[C@H]2CN(c1ccc2c(c1)C(F)(F)OC2(F)F)[C@@H]1CC1(F)F']",Oc1cccc2c1C[C@H]2CN(c1ccc2c(c1)C(F)(F)OC2(F)F)[C@@H]1CC1(F)F,8.581429481506348,10.199999809265137,0.7078136801719666,1.0,3,2,76,0.2222222222222222,NC[C@@H]1O[C@H](C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O,,,67.92,108.76
"['O=C(O)c1cccc2c1OCC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@H]1C(F)(F)F'), 'FC(F)(F)[C@@H]1C[C@H]1NCc1cccc2c1OCC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'Nc1cc(Br)cc2c1OCC2'), 'Nc1cc(N(Cc2cccc3c2OCC3)[C@@H]2C[C@H]2C(F)(F)F)cc2c1OCC2']",Nc1cc(N(Cc2cccc3c2OCC3)[C@@H]2C[C@H]2C(F)(F)F)cc2c1OCC2,8.581385612487793,9.600000381469728,0.7990469932556152,1.0,2,2,312,0.234375,Nc1cc(C(F)(F)F)ccc1N1CCOCC1,,,8.9,
"['O=C(O)c1cccc2c1COCC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@H]1C(F)(F)F'), 'FC(F)(F)[C@@H]1C[C@H]1NCc1cccc2c1COCC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'NC1COc2ccc(Br)cc21'), 'NC1COc2ccc(N(Cc3cccc4c3COCC4)[C@@H]3C[C@H]3C(F)(F)F)cc21']",NC1COc2ccc(N(Cc3cccc4c3COCC4)[C@@H]3C[C@H]3C(F)(F)F)cc21,8.581110954284668,9.399999618530272,0.8333575129508972,1.0,2,2,29,0.21518987341772153,O=C(OCc1ccccc1F)c1ccc2c(c1)OCCO2,,,18.95,
"['O=C1CCCc2cc(F)ccc21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'NC12CNCC(C1)C2'), 'O=C1CCCc2cc(NC34CNCC(C3)C4)ccc21', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1=Cc2ccccc21'), 'O=C1CCCc2cc(N(CC3=Cc4ccccc43)C34CNCC(C3)C4)ccc21']",O=C1CCCc2cc(N(CC3=Cc4ccccc43)C34CNCC(C3)C4)ccc21,8.58108139038086,9.199999809265137,0.8699782490730286,1.0,2,2,13,0.23943661971830985,O=C1CCCc2c1cc(-c1ccccc1)n2-c1ccccc1,,,20.96,
"['O=C(O)c1cccc2c1C=CC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1C[C@H]1F'), 'F[C@@H]1C[C@@H]1NCc1cccc2c1C=CC2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C[C@H]1CNCc2cc(Br)ccc21'), 'C[C@H]1CNCc2cc(N(Cc3cccc4c3C=CC4)[C@H]3C[C@H]3F)ccc21']",C[C@H]1CNCc2cc(N(Cc3cccc4c3C=CC4)[C@H]3C[C@H]3F)ccc21,8.581025123596191,9.199999809265137,0.8699668645858765,1.0,2,2,9,0.23529411764705882,CC1CNCc2c1oc1ccccc21,133.06,0.18957,86.46,96.06
"['O[C@H]1CCc2cc(Br)ccc2C1', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh2:1] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'N[C@@H]1CC12CC2'), 'O[C@H]1CCc2cc(N[C@@H]3CC34CC4)ccc2C1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@@H]1COc2cc(Br)cc(F)c21'), 'N[C@@H]1COc2cc(N(c3ccc4c(c3)CC[C@H](O)C4)[C@@H]3CC34CC4)cc(F)c21']",N[C@@H]1COc2cc(N(c3ccc4c(c3)CC[C@H](O)C4)[C@@H]3CC34CC4)cc(F)c21,8.580925941467285,9.300000190734863,0.851338803768158,1.0,2,2,15,0.2153846153846154,NC1CCc2cc(O)c(O)cc2C1,,,38.95,
