path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_relation,ligand_value,ligand_units,ligand_type,ligand_target,ligand_target_name
"['N[C@@H]1CNC[C@H]1c1ccc2c(c1)CCO2', ('[#6&!$(C=[O,N]):11]-[Nh:6]-[#6&!$(C=[O,N]):10].[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[N:6](-[#6&!$(C=[O,N]):11])-[#6&!$(C=[O,N]):10]', 'O=C1c2ccccc2CN1[C@@H]1CCCNC1'), 'N[C@@H]1CN(C(=O)N2CCC[C@@H](N3Cc4ccccc4C3=O)C2)C[C@H]1c1ccc2c(c1)CCO2']",N[C@@H]1CN(C(=O)N2CCC[C@@H](N3Cc4ccccc4C3=O)C2)C[C@H]1c1ccc2c(c1)CCO2,5.319902896881104,6.5,0.769212007522583,0.8708326816558838,1,1,805,0.3333333333333333,O=C(c1ccc2c(c1)OCCO2)N1CCCN2CCC[C@@H]2C1,['='],[40.0],['%'],['INH'],['CHEMBL2492'],['Neuronal acetylcholine receptor protein alpha-7 subunit']
"['Nc1ccc(N2C[C@@H]3C[C@H]2CO3)cc1', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'C[C@H]1CC(F)(F)CN1'), 'C[C@H]1CC(F)(F)CN1C(=O)Nc1ccc(N2C[C@@H]3C[C@H]2CO3)cc1']",C[C@H]1CC(F)(F)CN1C(=O)Nc1ccc(N2C[C@@H]3C[C@H]2CO3)cc1,5.319830894470215,5.599999904632568,0.9024426937103271,1.0,1,1,954,0.36046511627906974,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CC4CC3CO4)c2)CC1,['='],[230.0],['nM'],['ED50'],['CHEMBL4822'],['Beta-secretase 1']
"['N[C@@H]1CNC[C@H]1c1cccc(F)c1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1N[C@@H]2CC[C@H]1C2'), 'N[C@@H]1CN(CC2N[C@@H]3CC[C@H]2C3)C[C@H]1c1cccc(F)c1', ('[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1.[#6:15][C:14](=[O])-[Oh] >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'O=C(O)CC1CCCN1'), 'Fc1ccc2c(c1)[C@@H]1CN(CC3N[C@@H]4CC[C@H]3C4)C[C@H]1N=C2CC1CCCN1']",Fc1ccc2c(c1)[C@@H]1CN(CC3N[C@@H]4CC[C@H]3C4)C[C@H]1N=C2CC1CCCN1,5.319406509399414,5.800000190734863,0.8411440253257751,1.0,2,2,798,0.26666666666666666,O=S(=O)(Nc1ccc2[nH]cc(C[C@@H]3CCCN3)c2c1)c1ccc(F)cc1F,['='],[131.0],['nM'],['Ki'],['CHEMBL3371'],['Serotonin 6 (5-HT6) receptor']
"['O=Cc1ccccc1-c1ccsn1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'O=C1CCC12CNC2'), 'O=C1CCC12CN(Cc1ccccc1-c1ccsn1)C2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1CN[C@@H]2CC[C@H]2N1'), 'O=C1CN(C2CCC23CN(Cc2ccccc2-c2ccsn2)C3)[C@@H]2CC[C@H]2N1']",O=C1CN(C2CCC23CN(Cc2ccccc2-c2ccsn2)C3)[C@@H]2CC[C@H]2N1,5.318340301513672,5.900000095367432,0.8663536906242371,0.9378923177719116,2,2,955,0.2631578947368421,O=C1N[C@@H]2CCCC[C@H]2N1C1CCN(Cc2ccccc2)CC1,['='],[1054.0],['nM'],['Ki'],['CHEMBL2014'],['Nociceptin receptor']
"['c1ccc2c(c1)CC1(CCNCC1)O2', ('[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1cc(N)nc(CO)c1'), 'Cc1cc(CO)nc(NC(=O)N2CCC3(CC2)Cc2ccccc2O3)c1']",Cc1cc(CO)nc(NC(=O)N2CCC3(CC2)Cc2ccccc2O3)c1,5.318236827850342,5.699999809265137,0.87053382396698,1.0,1,1,430,0.4142857142857143,O=C1CC2(CCN(C(=O)NC3CCc4ccccc4CC3)CC2)Oc2ccccc21,['<'],[10.0],['uM'],['IC50'],['CHEMBL1980'],['Sodium channel protein type V alpha subunit']
"['c1ccc2c(c1)CC1(CCNCC1)O2', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O=C(O)[C@@H]1C[C@H]1c1ccc(Br)c(F)c1'), 'O=C(O)[C@@H]1C[C@H]1c1ccc(N2CCC3(CC2)Cc2ccccc2O3)c(F)c1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CNCC2(C1)CCN2'), 'Fc1cc([C@@H]2C[C@H]2CN2CCC23CCCNC3)ccc1N1CCC2(CC1)Cc1ccccc1O2']",Fc1cc([C@@H]2C[C@H]2CN2CCC23CCCNC3)ccc1N1CCC2(CC1)Cc1ccccc1O2,5.31768798828125,6.300000190734863,0.7124667167663574,1.0,2,2,956,0.30120481927710846,Br.Cc1cc(F)ccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,['='],[68.0],['nM'],['IC50'],['CHEMBL217'],['Dopamine D2 receptor']
"['N[C@H]1CNC[C@@H]1c1ccc(F)cc1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1Cc2cccc(Br)c2O1'), 'N[C@H]1CN(CC2Cc3cccc(Br)c3O2)C[C@@H]1c1ccc(F)cc1', ('[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1.[#6:15][C:14](=[O])-[Oh] >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'C[C@H]1CNC[C@H]1C(=O)O'), 'C[C@H]1CNC[C@H]1C1=N[C@H]2CN(CC3Cc4cccc(Br)c4O3)C[C@@H]2c2ccc(F)cc21', ('[c:1]-[Br] >> [c:1]-[Cl]', None), 'C[C@H]1CNC[C@H]1C1=N[C@H]2CN(CC3Cc4cccc(Cl)c4O3)C[C@@H]2c2ccc(F)cc21']",C[C@H]1CNC[C@H]1C1=N[C@H]2CN(CC3Cc4cccc(Cl)c4O3)C[C@@H]2c2ccc(F)cc21,5.316927433013916,6.5,0.787411630153656,0.8497534394264221,3,2,957,0.2876712328767123,CC1c2cc(F)ccc2[C@H]2CNC[C@@H]12,['>'],[10000.0],['nM'],['Ki'],['CHEMBL225'],['Serotonin 2c (5-HT2c) receptor']
"['Cc1cccc([C@@H]2CN(C)C[C@@H]2N)c1', ('[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1.[#6:15][C:14](=[O])-[Oh] >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'O=C(O)C1CN2CC3CC2(CO1)C3'), 'Cc1cccc2c1C(C1CN3CC4CC3(CO1)C4)=N[C@H]1CN(C)C[C@@H]21']",Cc1cccc2c1C(C1CN3CC4CC3(CO1)C4)=N[C@H]1CN(C)C[C@@H]21,5.316594123840332,6.0,0.7851714491844177,1.0,1,1,958,0.25757575757575757,Cc1cccc2c1CN(C)CC2c1ccccc1,['='],[276.0],['nM'],['Ki'],['CHEMBL238'],['Dopamine transporter']
"['Cc1cc2c(cc1Br)CNCC2', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C1CN[C@@H]2CC[C@@H]2N1'), 'Cc1cc2c(cc1N1CCN[C@H]3CC[C@H]31)CNCC2', ('[#6&!$(C=[O,N]):11]-[Nh:6]-[#6&!$(C=[O,N]):10].[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[N:6](-[#6&!$(C=[O,N]):11])-[#6&!$(C=[O,N]):10]', 'O=C1CCCC12CNC2'), 'Cc1cc2c(cc1N1CCN(C(=O)N3CC4(CCCC4=O)C3)[C@H]3CC[C@H]31)CNCC2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'C1CN[C@@H]2CC[C@@H]2N1'), 'Cc1cc2c(cc1N1CCN(C(=O)N3CC4(CCCC4N4CCN[C@H]5CC[C@H]54)C3)[C@H]3CC[C@H]31)CNCC2']",Cc1cc2c(cc1N1CCN(C(=O)N3CC4(CCCC4N4CCN[C@H]5CC[C@H]54)C3)[C@H]3CC[C@H]31)CNCC2,5.316427230834961,6.599999904632568,0.6488613486289978,1.0,3,3,959,0.25,CC1CCCCN1c1ccc(-c2nc(-c3ccc4c(c3)CNCC4)no2)cc1NS(C)(=O)=O,['='],[4.0],['nM'],['Ki'],['CHEMBL4333'],['Sphingosine 1-phosphate receptor Edg-1']
"['N[C@@H]1CNC[C@@H]1c1cccc(F)c1', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Brc1ccc([C@@H]2CCCNC2)cc1'), 'O=C(N[C@@H]1CNC[C@@H]1c1cccc(F)c1)N1CCC[C@@H](c2ccc(Br)cc2)C1', ('[c:1]-[Br] >> [c:1]-[Cl]', None), 'O=C(N[C@@H]1CNC[C@@H]1c1cccc(F)c1)N1CCC[C@@H](c2ccc(Cl)cc2)C1']",O=C(N[C@@H]1CNC[C@@H]1c1cccc(F)c1)N1CCC[C@@H](c2ccc(Cl)cc2)C1,5.31640625,5.900000095367432,0.8119556307792664,1.0,2,1,960,0.4375,O=C(Nc1ccc(Cl)cc1)N1CCC(c2ccccc2)C1,[nan],[11.2202],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['N[C@H]1CNC[C@@H]1c1ccc(F)cc1', ('[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1.[#6:15][C:14](=[O])-[Oh] >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'O=C(O)[C@H]1CCNCC1(F)F'), 'Fc1ccc2c(c1)C([C@H]1CCNCC1(F)F)=N[C@H]1CNC[C@H]21', ('[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20].[#6&!$(C=[O,N]):11]-[Nh:6]-[#6&!$(C=[O,N]):10] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[N:6](-[#6&!$(C=[O,N]):11])-[#6&!$(C=[O,N]):10]', 'O=C1CN[C@@H]2CC[C@H]2N1'), 'O=C1CN(C(=O)N2C[C@@H]3N=C([C@H]4CCNCC4(F)F)c4cc(F)ccc4[C@H]3C2)[C@@H]2CC[C@H]2N1']",O=C1CN(C(=O)N2C[C@@H]3N=C([C@H]4CCNCC4(F)F)c4cc(F)ccc4[C@H]3C2)[C@@H]2CC[C@H]2N1,5.316301345825195,6.5,0.6689481139183044,1.0,2,2,961,0.28735632183908044,O=C1CN(C(=O)c2c(F)cccc2F)C(c2ccc(F)cc2)c2cc(F)ccc2N1,[nan],[28.1838],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['N[C@@H]1CNC[C@H]1c1ccc(F)cc1', ('[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1.[#6:15][C:14](=[O])-[Oh] >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'O=C(O)C1=Cc2ccccc21'), 'Fc1ccc2c(c1)C(C1=Cc3ccccc31)=N[C@@H]1CNC[C@@H]21', ('[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20].[#6&!$(C=[O,N]):11]-[Nh:6]-[#6&!$(C=[O,N]):10] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[N:6](-[#6&!$(C=[O,N]):11])-[#6&!$(C=[O,N]):10]', 'O=C1CCC12CCNC2'), 'O=C(N1C[C@H]2N=C(C3=Cc4ccccc43)c3cc(F)ccc3[C@@H]2C1)N1CCC2(CCC2=O)C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1CC[C@H]2CCNC[C@@H]12'), 'O=C1CC[C@H]2CCN(C3CCC34CCN(C(=O)N3C[C@H]5N=C(C6=Cc7ccccc76)c6cc(F)ccc6[C@@H]5C3)C4)C[C@@H]12']",O=C1CC[C@H]2CCN(C3CCC34CCN(C(=O)N3C[C@H]5N=C(C6=Cc7ccccc76)c6cc(F)ccc6[C@@H]5C3)C4)C[C@@H]12,5.316226959228516,7.5,0.5024402737617493,1.0,3,3,962,0.27184466019417475,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1cccc(F)c1)C2c1ccc(Cl)cc1,['='],[6.22],['%'],['INH'],['CHEMBL4794'],['Vanilloid receptor']
"['Cc1ccccc1[C@H]1CN(C)C[C@@H]1N', ('[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1.[#6:15][C:14](=[O])-[Oh] >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'O=C(O)[C@@H]1NC[C@H]2CC[C@H]21'), 'Cc1cccc2c1[C@H]1CN(C)C[C@@H]1N=C2[C@@H]1NC[C@H]2CC[C@H]21', ('[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20].[#6&!$(C=[O,N]):11]-[Nh:6]-[#6&!$(C=[O,N]):10] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[N:6](-[#6&!$(C=[O,N]):11])-[#6&!$(C=[O,N]):10]', 'CC1CC(=O)CN1'), 'Cc1cccc2c1[C@H]1CN(C)C[C@@H]1N=C2[C@H]1[C@@H]2CC[C@@H]2CN1C(=O)N1CC(=O)CC1C', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'NC12CNCC(C1)C2'), 'Cc1cccc2c1[C@H]1CN(C)C[C@@H]1N=C2[C@H]1[C@@H]2CC[C@@H]2CN1C(=O)N1CC(NC23CNCC(C2)C3)CC1C']",Cc1cccc2c1[C@H]1CN(C)C[C@@H]1N=C2[C@H]1[C@@H]2CC[C@@H]2CN1C(=O)N1CC(NC23CNCC(C2)C3)CC1C,5.316051483154297,6.599999904632568,0.6487696170806885,1.0,3,3,963,0.23655913978494625,Cc1cccc2c(C(=O)NC34CC5CC(CC(C5)C3)C4)c[nH]c12,['='],[0.5],['uM'],['EC50'],['CHEMBL253'],['Cannabinoid CB2 receptor']
"['N[C@@H]1CNC[C@H]1c1ccc(F)cc1', ('[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]).[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1CCCC12CNC2'), 'N[C@@H]1CN(C2CCCC23CNC3)C[C@H]1c1ccc(F)cc1', ('[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1.[#6:15][C:14](=[O])-[Oh] >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'O=C(O)[C@@H]1NC[C@H]2CC[C@H]21'), 'Fc1ccc2c(c1)C([C@@H]1NC[C@H]3CC[C@H]31)=N[C@@H]1CN(C3CCCC34CNC4)C[C@@H]21', ('[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]).[F]-[c:4]1[n:5][c:6][c:7][c:8][c:9]1 >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[c:4]1[n:5][c:6][c:7][c:8][c:9]1', 'CC(N)c1cccc(F)n1'), 'CC(N)c1cccc(N2CC3(CCCC3N3C[C@H]4N=C([C@@H]5NC[C@H]6CC[C@H]65)c5cc(F)ccc5[C@@H]4C3)C2)n1']",CC(N)c1cccc(N2CC3(CCCC3N3C[C@H]4N=C([C@@H]5NC[C@H]6CC[C@H]65)c5cc(F)ccc5[C@@H]4C3)C2)n1,5.314899921417236,6.599999904632568,0.6484886407852173,1.0,3,3,964,0.23157894736842105,CN1C(=O)c2ccc(F)cc2CN2C[C@@H]1C1(CC1)C2,['='],[18.0],['%'],['Emax'],['CHEMBL233'],['Mu opioid receptor']
"['Cc1cc2c(cc1Br)CNCC2', ('[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]).[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'CC1CC(=O)CN1'), 'Cc1cc2c(cc1Br)CN(C1CNC(C)C1)CC2', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O=C(O)[C@@H]1C[C@@H](O)CCN1'), 'Cc1cc2c(cc1N1CC[C@H](O)C[C@H]1C(=O)O)CN(C1CNC(C)C1)CC2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CCN2CCNCC2C1'), 'Cc1cc2c(cc1N1CC[C@H](O)C[C@H]1CN1CCN3CCCCC3C1)CN(C1CNC(C)C1)CC2']",Cc1cc2c(cc1N1CC[C@H](O)C[C@H]1CN1CCN3CCCCC3C1)CN(C1CNC(C)C1)CC2,5.314206600189209,6.400000095367432,0.6894724369049072,1.0,3,3,965,0.3111111111111111,COc1cc2c(cc1OC)CN(C1CCCN(Cc3cc(Cl)ccc3O)C1)CC2,[nan],[31.6228],['uM'],['Potency'],['CHEMBL2760'],['Sphingomyelin phosphodiesterase']
"['Fc1ccc(CN2C[C@@H]3C[C@H]2CN3)cc1', ('[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NC1Cc2cscc2C1'), 'O=C(NC1Cc2cscc2C1)N1C[C@@H]2C[C@H]1CN2Cc1ccc(F)cc1']",O=C(NC1Cc2cscc2C1)N1C[C@@H]2C[C@H]1CN2Cc1ccc(F)cc1,5.31343412399292,5.599999904632568,0.9002737402915955,1.0,1,1,296,0.3968253968253968,O=C(NC1CC2CCCC(C1)N2Cc1ccc(F)cc1)c1ccc(F)cc1,[nan],[7.9433],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
"['N[C@@H]1CNC[C@@H]1c1cccc(F)c1', ('[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1.[#6:15][C:14](=[O])-[Oh] >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1nc(CC(=O)O)[nH]c1C'), 'Cc1nc(CC2=N[C@@H]3CNC[C@@H]3c3cccc(F)c32)[nH]c1C', ('[#6&!$(C=[O,N]):11]-[Nh:6]-[#6&!$(C=[O,N]):10].[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[N:6](-[#6&!$(C=[O,N]):11])-[#6&!$(C=[O,N]):10]', 'C1CC[C@@H]2OCCN[C@H]2C1'), 'Cc1nc(CC2=N[C@@H]3CN(C(=O)N4CCO[C@H]5CCCC[C@@H]54)C[C@@H]3c3cccc(F)c32)[nH]c1C']",Cc1nc(CC2=N[C@@H]3CN(C(=O)N4CCO[C@H]5CCCC[C@@H]54)C[C@@H]3c3cccc(F)c32)[nH]c1C,5.313112735748291,6.199999809265137,0.7343695759773254,1.0,2,2,966,0.29896907216494845,Cc1cc(C)nc(N2C[C@@H]3CCN(C(=O)c4cccc(F)c4-c4cc[nH]n4)C[C@@H]32)n1,['='],[9.0],['nM'],['Ki'],['CHEMBL4792'],['Orexin receptor 2']
"['c1ccc2c(c1)CNCC21CCNCC1', ('[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20].[#6&!$(C=[O,N]):11]-[Nh:6]-[#6&!$(C=[O,N]):10] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[N:6](-[#6&!$(C=[O,N]):11])-[#6&!$(C=[O,N]):10]', 'O=C(O)C1Cc2ccccc2N1'), 'O=C(O)C1Cc2ccccc2N1C(=O)N1CCC2(CC1)CNCc1ccccc12']",O=C(O)C1Cc2ccccc2N1C(=O)N1CCC2(CC1)CNCc1ccccc12,5.313057899475098,6.0,0.7841272950172424,1.0,1,1,428,0.40625,O=C(C1Cc2ccccc2CN1)N1CCC2(CCc3ccccc32)CC1,['>'],[250.0],['nM'],['Ki'],['CHEMBL2014'],['Nociceptin receptor']
"['N[C@@H]1CNC[C@H]1c1cccc(F)c1', ('[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1.[#6:15][C:14](=[O])-[Oh] >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)cc1F)C(=O)O'), 'NC(Cc1ccc(F)cc1F)C1=N[C@@H]2CNC[C@H]2c2cc(F)ccc21', ('[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1.[#6:15][C:14](=[O])-[Oh] >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'O=C(O)[C@H]1CC12CCNCC2'), 'Fc1cc(F)c2c(c1)C([C@H]1CC13CCNCC3)=NC(C1=N[C@@H]3CNC[C@H]3c3cc(F)ccc31)C2']",Fc1cc(F)c2c(c1)C([C@H]1CC13CCNCC3)=NC(C1=N[C@@H]3CNC[C@H]3c3cc(F)ccc31)C2,5.312892436981201,6.300000190734863,0.7111822366714478,1.0,2,2,967,0.27941176470588236,CC1c2cc(F)ccc2[C@H]2CNC[C@@H]12,['>'],[10000.0],['nM'],['Ki'],['CHEMBL225'],['Serotonin 2c (5-HT2c) receptor']
"['O=Cc1ccc(-c2cscn2)cc1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'C1CNC2CCC2N1'), 'c1nc(-c2ccc(CN3CCNC4CCC43)cc2)cs1', ('[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]).[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1C=CC=CC1=C1C=CC=CN1'), 'C1=CNC(=C2C=CC=CC2N2CCN(Cc3ccc(-c4cscn4)cc3)C3CCC32)C=C1']",C1=CNC(=C2C=CC=CC2N2CCN(Cc3ccc(-c4cscn4)cc3)C3CCC32)C=C1,5.312704563140869,6.199999809265137,0.7342568635940552,1.0,2,2,968,0.3373493975903614,O=C(Nc1ccc(-c2cscn2)cc1)C1CCCN(Cc2ccccc2)C1,[nan],[11.2202],['uM'],['Potency'],['CHEMBL1784'],['Glucagon-like peptide 1 receptor']
